k,dimension,epoch,fonction de similarite,qualite
2,12,7,"similarite_trajectoires_JACCARD_cosinus",0.2571428571428571
3,12,7,"similarite_trajectoires_JACCARD_cosinus",0.26418219461697723
4,12,7,"similarite_trajectoires_JACCARD_cosinus",0.2712215320910973
5,12,7,"similarite_trajectoires_JACCARD_cosinus",0.27784679089026915
6,12,7,"similarite_trajectoires_JACCARD_cosinus",0.28405797101449276
8,12,7,"similarite_trajectoires_JACCARD_cosinus",0.29979296066252586
10,12,7,"similarite_trajectoires_JACCARD_cosinus",0.3076604554865424
12,12,7,"similarite_trajectoires_JACCARD_cosinus",0.3130434782608696
15,12,7,"similarite_trajectoires_JACCARD_cosinus",0.31925465838509315
20,12,7,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
25,12,7,"similarite_trajectoires_JACCARD_cosinus",0.32463768115942027
30,12,7,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
40,12,7,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
50,12,7,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
1,12,10,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
2,12,10,"similarite_trajectoires_MRR_cosinus",0.253416149068323
3,12,10,"similarite_trajectoires_MRR_cosinus",0.26045548654244305
4,12,10,"similarite_trajectoires_MRR_cosinus",0.2708074534161491
5,12,10,"similarite_trajectoires_MRR_cosinus",0.2790890269151139
6,12,10,"similarite_trajectoires_MRR_cosinus",0.28819875776397513
8,12,10,"similarite_trajectoires_MRR_cosinus",0.2985507246376812
10,12,10,"similarite_trajectoires_MRR_cosinus",0.30890269151138716
12,12,10,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
15,12,10,"similarite_trajectoires_MRR_cosinus",0.3213250517598344
20,12,10,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
25,12,10,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
30,12,10,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
40,12,10,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
50,12,10,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
1,12,10,"similarite_trajectoires_JACCARD_cosinus",0.24803312629399585
2,12,10,"similarite_trajectoires_JACCARD_cosinus",0.25093167701863356
3,12,10,"similarite_trajectoires_JACCARD_cosinus",0.25755693581780537
4,12,10,"similarite_trajectoires_JACCARD_cosinus",0.2650103519668737
5,12,10,"similarite_trajectoires_JACCARD_cosinus",0.27494824016563146
6,12,10,"similarite_trajectoires_JACCARD_cosinus",0.2811594202898551
8,12,10,"similarite_trajectoires_JACCARD_cosinus",0.294824016563147
10,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3039337474120083
12,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3130434782608696
15,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3196687370600414
20,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
25,12,10,"similarite_trajectoires_JACCARD_cosinus",0.32008281573498965
30,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3213250517598344
40,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
50,12,10,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
1,12,15,"similarite_trajectoires_MRR_cosinus",0.24886128364389234
2,12,15,"similarite_trajectoires_MRR_cosinus",0.25010351966873706
3,12,15,"similarite_trajectoires_MRR_cosinus",0.26045548654244305
4,12,15,"similarite_trajectoires_MRR_cosinus",0.2691511387163561
5,12,15,"similarite_trajectoires_MRR_cosinus",0.2795031055900621
6,12,15,"similarite_trajectoires_MRR_cosinus",0.28695652173913044
8,12,15,"similarite_trajectoires_MRR_cosinus",0.29730848861283643
10,12,15,"similarite_trajectoires_MRR_cosinus",0.3084886128364389
12,12,15,"similarite_trajectoires_MRR_cosinus",0.3159420289855073
15,12,15,"similarite_trajectoires_MRR_cosinus",0.32091097308488614
20,12,15,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
25,12,15,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
30,12,15,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
40,12,15,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
50,12,15,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
1,12,15,"similarite_trajectoires_JACCARD_cosinus",0.24596273291925466
2,12,15,"similarite_trajectoires_JACCARD_cosinus",0.24761904761904763
3,12,15,"similarite_trajectoires_JACCARD_cosinus",0.2579710144927536
4,12,15,"similarite_trajectoires_JACCARD_cosinus",0.2662525879917184
5,12,15,"similarite_trajectoires_JACCARD_cosinus",0.27577639751552796
6,12,15,"similarite_trajectoires_JACCARD_cosinus",0.28530020703933745
8,12,15,"similarite_trajectoires_JACCARD_cosinus",0.2993788819875776
10,12,15,"similarite_trajectoires_JACCARD_cosinus",0.3105590062111801
12,12,15,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
15,12,15,"similarite_trajectoires_JACCARD_cosinus",0.32091097308488614
20,12,15,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
25,12,15,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
30,12,15,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
40,12,15,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
50,12,15,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
1,12,20,"similarite_trajectoires_MRR_cosinus",0.25175983436853
2,12,20,"similarite_trajectoires_MRR_cosinus",0.25507246376811593
3,12,20,"similarite_trajectoires_MRR_cosinus",0.2616977225672878
4,12,20,"similarite_trajectoires_MRR_cosinus",0.2699792960662526
5,12,20,"similarite_trajectoires_MRR_cosinus",0.27867494824016564
6,12,20,"similarite_trajectoires_MRR_cosinus",0.28530020703933745
8,12,20,"similarite_trajectoires_MRR_cosinus",0.30144927536231886
10,12,20,"similarite_trajectoires_MRR_cosinus",0.3151138716356108
12,12,20,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
15,12,20,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
20,12,20,"similarite_trajectoires_MRR_cosinus",0.32753623188405795
25,12,20,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
30,12,20,"similarite_trajectoires_MRR_cosinus",0.3279503105590062
40,12,20,"similarite_trajectoires_MRR_cosinus",0.32836438923395445
50,12,20,"similarite_trajectoires_MRR_cosinus",0.32753623188405795
1,12,20,"similarite_trajectoires_JACCARD_cosinus",0.25383022774327124
2,12,20,"similarite_trajectoires_JACCARD_cosinus",0.2579710144927536
3,12,20,"similarite_trajectoires_JACCARD_cosinus",0.2650103519668737
4,12,20,"similarite_trajectoires_JACCARD_cosinus",0.2732919254658385
5,12,20,"similarite_trajectoires_JACCARD_cosinus",0.28530020703933745
6,12,20,"similarite_trajectoires_JACCARD_cosinus",0.2902691511387164
8,12,20,"similarite_trajectoires_JACCARD_cosinus",0.306832298136646
10,12,20,"similarite_trajectoires_JACCARD_cosinus",0.31635610766045547
12,12,20,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
15,12,20,"similarite_trajectoires_JACCARD_cosinus",0.32836438923395445
20,12,20,"similarite_trajectoires_JACCARD_cosinus",0.33002070393374744
25,12,20,"similarite_trajectoires_JACCARD_cosinus",0.33002070393374744
30,12,20,"similarite_trajectoires_JACCARD_cosinus",0.32919254658385094
40,12,20,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
50,12,20,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
1,12,30,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
2,12,30,"similarite_trajectoires_MRR_cosinus",0.25424430641821943
3,12,30,"similarite_trajectoires_MRR_cosinus",0.26418219461697723
4,12,30,"similarite_trajectoires_MRR_cosinus",0.2728778467908903
5,12,30,"similarite_trajectoires_MRR_cosinus",0.2795031055900621
6,12,30,"similarite_trajectoires_MRR_cosinus",0.28902691511387163
8,12,30,"similarite_trajectoires_MRR_cosinus",0.30269151138716355
10,12,30,"similarite_trajectoires_MRR_cosinus",0.3122153209109731
12,12,30,"similarite_trajectoires_MRR_cosinus",0.32008281573498965
15,12,30,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
20,12,30,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
25,12,30,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
30,12,30,"similarite_trajectoires_MRR_cosinus",0.325879917184265
40,12,30,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
50,12,30,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
1,12,30,"similarite_trajectoires_JACCARD_cosinus",0.25093167701863356
2,12,30,"similarite_trajectoires_JACCARD_cosinus",0.25383022774327124
3,12,30,"similarite_trajectoires_JACCARD_cosinus",0.26045548654244305
4,12,30,"similarite_trajectoires_JACCARD_cosinus",0.2720496894409938
5,12,30,"similarite_trajectoires_JACCARD_cosinus",0.2803312629399586
6,12,30,"similarite_trajectoires_JACCARD_cosinus",0.29151138716356106
8,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3039337474120083
10,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3151138716356108
12,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
15,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
20,12,30,"similarite_trajectoires_JACCARD_cosinus",0.32919254658385094
25,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
30,12,30,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
40,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
50,12,30,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
1,12,40,"similarite_trajectoires_MRR_cosinus",0.24886128364389234
2,12,40,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
3,12,40,"similarite_trajectoires_MRR_cosinus",0.25755693581780537
4,12,40,"similarite_trajectoires_MRR_cosinus",0.2683229813664596
5,12,40,"similarite_trajectoires_MRR_cosinus",0.2737060041407868
6,12,40,"similarite_trajectoires_MRR_cosinus",0.2865424430641822
8,12,40,"similarite_trajectoires_MRR_cosinus",0.29730848861283643
10,12,40,"similarite_trajectoires_MRR_cosinus",0.3084886128364389
12,12,40,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
15,12,40,"similarite_trajectoires_MRR_cosinus",0.3188405797101449
20,12,40,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
25,12,40,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
30,12,40,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
40,12,40,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
50,12,40,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
1,12,40,"similarite_trajectoires_JACCARD_cosinus",0.2496894409937888
2,12,40,"similarite_trajectoires_JACCARD_cosinus",0.25217391304347825
3,12,40,"similarite_trajectoires_JACCARD_cosinus",0.26045548654244305
4,12,40,"similarite_trajectoires_JACCARD_cosinus",0.27039337474120084
5,12,40,"similarite_trajectoires_JACCARD_cosinus",0.2795031055900621
6,12,40,"similarite_trajectoires_JACCARD_cosinus",0.2902691511387164
8,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3010351966873706
10,12,40,"similarite_trajectoires_JACCARD_cosinus",0.31262939958592134
12,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3184265010351967
15,12,40,"similarite_trajectoires_JACCARD_cosinus",0.32712215320910976
20,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3296066252587992
25,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
30,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
40,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
50,12,40,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
1,12,50,"similarite_trajectoires_MRR_cosinus",0.24389233954451345
2,12,50,"similarite_trajectoires_MRR_cosinus",0.2455486542443064
3,12,50,"similarite_trajectoires_MRR_cosinus",0.25590062111801243
4,12,50,"similarite_trajectoires_MRR_cosinus",0.2645962732919255
5,12,50,"similarite_trajectoires_MRR_cosinus",0.2708074534161491
6,12,50,"similarite_trajectoires_MRR_cosinus",0.28612836438923395
8,12,50,"similarite_trajectoires_MRR_cosinus",0.3022774327122153
10,12,50,"similarite_trajectoires_MRR_cosinus",0.3076604554865424
12,12,50,"similarite_trajectoires_MRR_cosinus",0.31180124223602484
15,12,50,"similarite_trajectoires_MRR_cosinus",0.3196687370600414
20,12,50,"similarite_trajectoires_MRR_cosinus",0.3184265010351967
25,12,50,"similarite_trajectoires_MRR_cosinus",0.32008281573498965
30,12,50,"similarite_trajectoires_MRR_cosinus",0.3188405797101449
40,12,50,"similarite_trajectoires_MRR_cosinus",0.3188405797101449
50,12,50,"similarite_trajectoires_MRR_cosinus",0.32091097308488614
1,12,50,"similarite_trajectoires_JACCARD_cosinus",0.2492753623188406
2,12,50,"similarite_trajectoires_JACCARD_cosinus",0.25093167701863356
3,12,50,"similarite_trajectoires_JACCARD_cosinus",0.2563146997929607
4,12,50,"similarite_trajectoires_JACCARD_cosinus",0.2662525879917184
5,12,50,"similarite_trajectoires_JACCARD_cosinus",0.2774327122153209
6,12,50,"similarite_trajectoires_JACCARD_cosinus",0.2886128364389234
8,12,50,"similarite_trajectoires_JACCARD_cosinus",0.30434782608695654
10,12,50,"similarite_trajectoires_JACCARD_cosinus",0.31097308488612835
12,12,50,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
15,12,50,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
20,12,50,"similarite_trajectoires_JACCARD_cosinus",0.32463768115942027
25,12,50,"similarite_trajectoires_JACCARD_cosinus",0.32298136645962733
30,12,50,"similarite_trajectoires_JACCARD_cosinus",0.32215320910973083
40,12,50,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
50,12,50,"similarite_trajectoires_JACCARD_cosinus",0.32298136645962733
1,12,70,"similarite_trajectoires_MRR_cosinus",0.25217391304347825
2,12,70,"similarite_trajectoires_MRR_cosinus",0.2546583850931677
3,12,70,"similarite_trajectoires_MRR_cosinus",0.2629399585921325
4,12,70,"similarite_trajectoires_MRR_cosinus",0.2720496894409938
5,12,70,"similarite_trajectoires_MRR_cosinus",0.27577639751552796
6,12,70,"similarite_trajectoires_MRR_cosinus",0.29151138716356106
8,12,70,"similarite_trajectoires_MRR_cosinus",0.3031055900621118
10,12,70,"similarite_trajectoires_MRR_cosinus",0.3167701863354037
12,12,70,"similarite_trajectoires_MRR_cosinus",0.3196687370600414
15,12,70,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
20,12,70,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
25,12,70,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
30,12,70,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
40,12,70,"similarite_trajectoires_MRR_cosinus",0.325879917184265
50,12,70,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
1,12,70,"similarite_trajectoires_JACCARD_cosinus",0.24761904761904763
2,12,70,"similarite_trajectoires_JACCARD_cosinus",0.2496894409937888
3,12,70,"similarite_trajectoires_JACCARD_cosinus",0.2596273291925466
4,12,70,"similarite_trajectoires_JACCARD_cosinus",0.2712215320910973
5,12,70,"similarite_trajectoires_JACCARD_cosinus",0.27867494824016564
6,12,70,"similarite_trajectoires_JACCARD_cosinus",0.2894409937888199
8,12,70,"similarite_trajectoires_JACCARD_cosinus",0.29979296066252586
10,12,70,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
12,12,70,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
15,12,70,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
20,12,70,"similarite_trajectoires_JACCARD_cosinus",0.32836438923395445
25,12,70,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
30,12,70,"similarite_trajectoires_JACCARD_cosinus",0.32712215320910976
40,12,70,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
50,12,70,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
1,12,100,"similarite_trajectoires_MRR_cosinus",0.25383022774327124
2,12,100,"similarite_trajectoires_MRR_cosinus",0.2563146997929607
3,12,100,"similarite_trajectoires_MRR_cosinus",0.265424430641822
4,12,100,"similarite_trajectoires_MRR_cosinus",0.2712215320910973
5,12,100,"similarite_trajectoires_MRR_cosinus",0.27991718426501033
6,12,100,"similarite_trajectoires_MRR_cosinus",0.2919254658385093
8,12,100,"similarite_trajectoires_MRR_cosinus",0.3010351966873706
10,12,100,"similarite_trajectoires_MRR_cosinus",0.3146997929606625
12,12,100,"similarite_trajectoires_MRR_cosinus",0.3204968944099379
15,12,100,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
20,12,100,"similarite_trajectoires_MRR_cosinus",0.325879917184265
25,12,100,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
30,12,100,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
40,12,100,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
50,12,100,"similarite_trajectoires_MRR_cosinus",0.32629399585921326
1,12,100,"similarite_trajectoires_JACCARD_cosinus",0.26211180124223604
2,12,100,"similarite_trajectoires_JACCARD_cosinus",0.2645962732919255
3,12,100,"similarite_trajectoires_JACCARD_cosinus",0.2732919254658385
4,12,100,"similarite_trajectoires_JACCARD_cosinus",0.2811594202898551
5,12,100,"similarite_trajectoires_JACCARD_cosinus",0.28819875776397513
6,12,100,"similarite_trajectoires_JACCARD_cosinus",0.2968944099378882
8,12,100,"similarite_trajectoires_JACCARD_cosinus",0.3084886128364389
10,12,100,"similarite_trajectoires_JACCARD_cosinus",0.32091097308488614
12,12,100,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
15,12,100,"similarite_trajectoires_JACCARD_cosinus",0.33374741200828156
20,12,100,"similarite_trajectoires_JACCARD_cosinus",0.336231884057971
25,12,100,"similarite_trajectoires_JACCARD_cosinus",0.33540372670807456
30,12,100,"similarite_trajectoires_JACCARD_cosinus",0.3325051759834369
40,12,100,"similarite_trajectoires_JACCARD_cosinus",0.33291925465838507
50,12,100,"similarite_trajectoires_JACCARD_cosinus",0.3333333333333333
1,15,5,"similarite_trajectoires_MRR_cosinus",0.25217391304347825
2,15,5,"similarite_trajectoires_MRR_cosinus",0.25507246376811593
3,15,5,"similarite_trajectoires_MRR_cosinus",0.26335403726708073
4,15,5,"similarite_trajectoires_MRR_cosinus",0.2732919254658385
5,15,5,"similarite_trajectoires_MRR_cosinus",0.28322981366459626
6,15,5,"similarite_trajectoires_MRR_cosinus",0.29358178053830225
8,15,5,"similarite_trajectoires_MRR_cosinus",0.3031055900621118
10,15,5,"similarite_trajectoires_MRR_cosinus",0.3130434782608696
12,15,5,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
15,15,5,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
20,15,5,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
25,15,5,"similarite_trajectoires_MRR_cosinus",0.3279503105590062
30,15,5,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
40,15,5,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
50,15,5,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
1,15,5,"similarite_trajectoires_JACCARD_cosinus",0.24886128364389234
2,15,5,"similarite_trajectoires_JACCARD_cosinus",0.25175983436853
3,15,5,"similarite_trajectoires_JACCARD_cosinus",0.2587991718426501
4,15,5,"similarite_trajectoires_JACCARD_cosinus",0.2708074534161491
5,15,5,"similarite_trajectoires_JACCARD_cosinus",0.2782608695652174
6,15,5,"similarite_trajectoires_JACCARD_cosinus",0.2873706004140787
8,15,5,"similarite_trajectoires_JACCARD_cosinus",0.30062111801242236
10,15,5,"similarite_trajectoires_JACCARD_cosinus",0.30973084886128366
12,15,5,"similarite_trajectoires_JACCARD_cosinus",0.31718426501035196
15,15,5,"similarite_trajectoires_JACCARD_cosinus",0.32215320910973083
20,15,5,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
25,15,5,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
30,15,5,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
40,15,5,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
50,15,5,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
1,15,7,"similarite_trajectoires_MRR_cosinus",0.2513457556935818
2,15,7,"similarite_trajectoires_MRR_cosinus",0.2525879917184265
3,15,7,"similarite_trajectoires_MRR_cosinus",0.26128364389233955
4,15,7,"similarite_trajectoires_MRR_cosinus",0.2712215320910973
5,15,7,"similarite_trajectoires_MRR_cosinus",0.28074534161490683
6,15,7,"similarite_trajectoires_MRR_cosinus",0.2919254658385093
8,15,7,"similarite_trajectoires_MRR_cosinus",0.3031055900621118
10,15,7,"similarite_trajectoires_MRR_cosinus",0.3134575569358178
12,15,7,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
15,15,7,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
20,15,7,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
25,15,7,"similarite_trajectoires_MRR_cosinus",0.33043478260869563
30,15,7,"similarite_trajectoires_MRR_cosinus",0.32919254658385094
40,15,7,"similarite_trajectoires_MRR_cosinus",0.32836438923395445
50,15,7,"similarite_trajectoires_MRR_cosinus",0.3279503105590062
1,15,7,"similarite_trajectoires_JACCARD_cosinus",0.24306418219461698
2,15,7,"similarite_trajectoires_JACCARD_cosinus",0.24472049689440994
3,15,7,"similarite_trajectoires_JACCARD_cosinus",0.2525879917184265
4,15,7,"similarite_trajectoires_JACCARD_cosinus",0.2608695652173913
5,15,7,"similarite_trajectoires_JACCARD_cosinus",0.2728778467908903
6,15,7,"similarite_trajectoires_JACCARD_cosinus",0.282815734989648
8,15,7,"similarite_trajectoires_JACCARD_cosinus",0.29606625258799174
10,15,7,"similarite_trajectoires_JACCARD_cosinus",0.3047619047619048
12,15,7,"similarite_trajectoires_JACCARD_cosinus",0.30973084886128366
15,15,7,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
20,15,7,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
25,15,7,"similarite_trajectoires_JACCARD_cosinus",0.3213250517598344
30,15,7,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
40,15,7,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
50,15,7,"similarite_trajectoires_JACCARD_cosinus",0.32008281573498965
1,15,10,"similarite_trajectoires_MRR_cosinus",0.2505175983436853
2,15,10,"similarite_trajectoires_MRR_cosinus",0.2525879917184265
3,15,10,"similarite_trajectoires_MRR_cosinus",0.2608695652173913
4,15,10,"similarite_trajectoires_MRR_cosinus",0.26873706004140785
5,15,10,"similarite_trajectoires_MRR_cosinus",0.2761904761904762
6,15,10,"similarite_trajectoires_MRR_cosinus",0.28612836438923395
8,15,10,"similarite_trajectoires_MRR_cosinus",0.3022774327122153
10,15,10,"similarite_trajectoires_MRR_cosinus",0.3101449275362319
12,15,10,"similarite_trajectoires_MRR_cosinus",0.3196687370600414
15,15,10,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
20,15,10,"similarite_trajectoires_MRR_cosinus",0.325879917184265
25,15,10,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
30,15,10,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
40,15,10,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
50,15,10,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
1,15,10,"similarite_trajectoires_JACCARD_cosinus",0.25507246376811593
2,15,10,"similarite_trajectoires_JACCARD_cosinus",0.25755693581780537
3,15,10,"similarite_trajectoires_JACCARD_cosinus",0.26211180124223604
4,15,10,"similarite_trajectoires_JACCARD_cosinus",0.27163561076604553
5,15,10,"similarite_trajectoires_JACCARD_cosinus",0.2803312629399586
6,15,10,"similarite_trajectoires_JACCARD_cosinus",0.2886128364389234
8,15,10,"similarite_trajectoires_JACCARD_cosinus",0.30269151138716355
10,15,10,"similarite_trajectoires_JACCARD_cosinus",0.31387163561076603
12,15,10,"similarite_trajectoires_JACCARD_cosinus",0.31925465838509315
15,15,10,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
20,15,10,"similarite_trajectoires_JACCARD_cosinus",0.32919254658385094
25,15,10,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
30,15,10,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
40,15,10,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
50,15,10,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
1,15,15,"similarite_trajectoires_MRR_cosinus",0.24886128364389234
2,15,15,"similarite_trajectoires_MRR_cosinus",0.25300207039337475
3,15,15,"similarite_trajectoires_MRR_cosinus",0.2616977225672878
4,15,15,"similarite_trajectoires_MRR_cosinus",0.2691511387163561
5,15,15,"similarite_trajectoires_MRR_cosinus",0.27867494824016564
6,15,15,"similarite_trajectoires_MRR_cosinus",0.28695652173913044
8,15,15,"similarite_trajectoires_MRR_cosinus",0.2977225672877847
10,15,15,"similarite_trajectoires_MRR_cosinus",0.30890269151138716
12,15,15,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
15,15,15,"similarite_trajectoires_MRR_cosinus",0.3188405797101449
20,15,15,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
25,15,15,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
30,15,15,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
40,15,15,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
50,15,15,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
1,15,15,"similarite_trajectoires_JACCARD_cosinus",0.24596273291925466
2,15,15,"similarite_trajectoires_JACCARD_cosinus",0.25010351966873706
3,15,15,"similarite_trajectoires_JACCARD_cosinus",0.2587991718426501
4,15,15,"similarite_trajectoires_JACCARD_cosinus",0.26749482401656316
5,15,15,"similarite_trajectoires_JACCARD_cosinus",0.2782608695652174
6,15,15,"similarite_trajectoires_JACCARD_cosinus",0.28778467908902694
8,15,15,"similarite_trajectoires_JACCARD_cosinus",0.3039337474120083
10,15,15,"similarite_trajectoires_JACCARD_cosinus",0.31180124223602484
12,15,15,"similarite_trajectoires_JACCARD_cosinus",0.315527950310559
15,15,15,"similarite_trajectoires_JACCARD_cosinus",0.32091097308488614
20,15,15,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
25,15,15,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
30,15,15,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
40,15,15,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
50,15,15,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
1,15,20,"similarite_trajectoires_MRR_cosinus",0.25383022774327124
2,15,20,"similarite_trajectoires_MRR_cosinus",0.2571428571428571
3,15,20,"similarite_trajectoires_MRR_cosinus",0.26335403726708073
4,15,20,"similarite_trajectoires_MRR_cosinus",0.27784679089026915
5,15,20,"similarite_trajectoires_MRR_cosinus",0.2865424430641822
6,15,20,"similarite_trajectoires_MRR_cosinus",0.2939958592132505
8,15,20,"similarite_trajectoires_MRR_cosinus",0.30434782608695654
10,15,20,"similarite_trajectoires_MRR_cosinus",0.315527950310559
12,15,20,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
15,15,20,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
20,15,20,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
25,15,20,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
30,15,20,"similarite_trajectoires_MRR_cosinus",0.32919254658385094
40,15,20,"similarite_trajectoires_MRR_cosinus",0.33043478260869563
