maillage,k,dimension,epoch,fonction de similarite,qualite
200,15,25,100,"similarite_trajectoires_JACCARD_cosinus",0.304635761589404
200,20,25,100,"similarite_trajectoires_JACCARD_cosinus",0.30583985550872966
400,2,25,100,"similarite_trajectoires_MRR_cosinus",0.23710292249047013
400,5,25,100,"similarite_trajectoires_MRR_cosinus",0.26353240152477764
400,7,25,100,"similarite_trajectoires_MRR_cosinus",0.26988564167725543
400,10,25,100,"similarite_trajectoires_MRR_cosinus",0.27623888182973316
400,15,25,100,"similarite_trajectoires_MRR_cosinus",0.2770012706480305
400,20,25,100,"similarite_trajectoires_MRR_cosinus",0.2772554002541296
400,2,25,100,"similarite_trajectoires_JACCARD_cosinus",0.23278271918678525
400,5,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2670902160101652
400,7,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2749682337992376
400,10,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2818297331639136
400,15,25,100,"similarite_trajectoires_JACCARD_cosinus",0.28081321473951715
400,20,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2797966963151207
500,2,25,100,"similarite_trajectoires_MRR_cosinus",0.22356414385399892
500,5,25,100,"similarite_trajectoires_MRR_cosinus",0.2514761137949544
500,7,25,100,"similarite_trajectoires_MRR_cosinus",0.2616747181964573
500,10,25,100,"similarite_trajectoires_MRR_cosinus",0.2726784755770263
500,15,25,100,"similarite_trajectoires_MRR_cosinus",0.27294685990338163
500,20,25,100,"similarite_trajectoires_MRR_cosinus",0.26999463231347287
500,2,25,100,"similarite_trajectoires_JACCARD_cosinus",0.23054213633923779
500,5,25,100,"similarite_trajectoires_JACCARD_cosinus",0.25523349436392917
500,7,25,100,"similarite_trajectoires_JACCARD_cosinus",0.26972624798711753
500,10,25,100,"similarite_trajectoires_JACCARD_cosinus",0.27509393451422437
500,15,25,100,"similarite_trajectoires_JACCARD_cosinus",0.27375201288244766
500,20,25,100,"similarite_trajectoires_JACCARD_cosinus",0.274020397208803
